user,recent_commits,last_commit_date,recent_prs,recent_issues,issue_comments,last_active_date,sig_label_stats,area_label_stats,kind_label_stats,role,changed_files_freq
fabianofranz,0.0,,0.0,0.0,0.0,,,,,,
fabianonunes,0.0,,0.0,0.0,0.0,,[],[],[],opened_by,"[['empty_dir.go', 1]]"
fabioy,0.0,,0.0,0.0,0.0,,,,,,
fabriziopandini,0.0,,0.0,0.0,0.0,,"[['cluster-lifecycle', 28], ['api-machinery', 2], ['network', 1], ['node', 1]]","[['test', 7], ['kubeadm', 22], ['kubelet', 1]]","[['documentation', 3], ['cleanup', 14], ['bug', 7], ['feature', 6], ['failing-test', 1], ['deprecation', 1]]",assignee,"[['README.md', 1], ['OWNERS', 4], ['OWNERS_ALIASES', 1], ['images_test.go', 2], ['idempotency.go', 1], ['idempotency_test.go', 1], ['dependencies.yaml', 3], ['etcd.manifest', 2], ['upgrade-aliases.sh', 2], ['constants.go', 5], ['etcd.sh', 2], ['deployment.yaml', 2], ['nodes_util.go', 2], ['manifest.go', 2], ['compute.go', 1], ['compute_test.go', 1], ['health.go', 1], ['policy.go', 1], ['postupgrade.go', 1], ['versiongetter.go', 1], ['config_test.go', 3], ['bootstrap_test.go', 1], ['cgroup_manager_linux.go', 1], ['container_manager_linux.go', 1], ['container_manager_linux_test.go', 1], ['cpu_manager_test.go', 1], ['state_checkpoint_test.go', 2], ['manager_test.go', 1], ['memory_manager_test.go', 1], ['file_test.go', 1], ['os.go', 2], ['mockdirentry.go', 1], ['mockfileinfo.go', 1], ['kubelet_pods.go', 1], ['kubelet_pods_test.go', 1], ['kubelet_test.go', 2], ['kubelet_volumes_linux_test.go', 1], ['kuberuntime_container.go', 1], ['kuberuntime_container_test.go', 1], ['kuberuntime_gc_test.go', 1], ['logs_test.go', 1], ['handlers_test.go', 1], ['container_log_manager_test.go', 1], ['dns.go', 1], ['dns_test.go', 1], ['storage.go', 1], ['inhibit_linux.go', 1], ['operation_executor_test.go', 1], ['wait.go', 2], ['features.go', 2], ['manifests_test.go', 1], ['local_test.go', 1], ['staticpods_test.go', 1], ['proxy.go', 1], ['kubelet_config_test.go', 2], ['configset_test.go', 1], ['fakeconfig_test.go', 1], ['kubelet.go', 1], ['kubeproxy_test.go', 1], ['config.go', 2], ['cluster_test.go', 1], ['conversion.go', 2], ['register.go', 4], ['zz_generated.conversion.go', 3], ['fuzzer.go', 1], ['scheme.go', 1], ['types.go', 3], ['doc.go', 2], ['zz_generated.deepcopy.go', 1], ['token.go', 1], ['token_test.go', 1], ['checks.go', 1], ['sysctl.go', 1], ['runner.go', 1], ['manifests.go', 1], ['kubeadm_config_test.go', 1]]"
fabxc,0.0,,0.0,0.0,0.0,,,,,,
fakecore,0.0,,2.0,0.0,0.0,,[],[],[],opened_by,"[['manager.go', 1]]"
falser101,0.0,,0.0,0.0,0.0,,"[['architecture', 1]]","[['code-organization', 1]]","[['cleanup', 1]]",opened_by,"[['patcher.go', 1], ['patch.go', 1], ['init_windows.go', 1], ['utils.go', 1], ['utils_test.go', 1], ['apiendpoint.go', 1], ['bootstraptokenstring.go', 1], ['bootstraptokenstring_test.go', 1], ['validation.go', 1], ['conntrack.go', 1], ['flags.go', 1], ['exponential_backoff.go', 1], ['fake_test.go', 1], ['fake.go', 1], ['apply.go', 1], ['garbage_collector.go', 1], ['namespace.go', 1]]"
fancc,0.0,,0.0,0.0,0.0,,[],[],[],opened_by,"[['kubelet.go', 1]]"
fangbin9527,0.0,,1.0,0.0,0.0,,[],[],[],opened_by,"[['fake.go', 1], ['controller.go', 1], ['helper.go', 1]]"
fankangbest,0.0,,0.0,0.0,0.0,,,,,,
fanzhangio,0.0,,0.0,0.0,0.0,,,,,,
farah,0.0,,0.0,0.0,0.0,,,,,,
fasaxc,0.0,,1.0,1.0,0.0,,[],[],[],opened_by,"[['pager.go', 4], ['pager_test.go', 4]]"
fatsheep9146,0.0,,0.0,0.0,0.0,,[],[],[],opened_by,"[['kubelet.go', 5], ['traces.go', 1], ['tracing_test.go', 1], ['conntrack.go', 2], ['server.go', 2], ['server_linux.go', 2], ['server_linux_test.go', 2], ['server_other.go', 1], ['server_test.go', 2], ['server_windows.go', 1], ['api_test.go', 1], ['config.go', 1], ['config_test.go', 1], ['proxier.go', 3], ['proxier_test.go', 2], ['ipvs_linux.go', 1], ['hollow_proxy.go', 1], ['node.go', 1], ['linebuffer.go', 1], ['golangci-hints.yaml', 1], ['golangci-strict.yaml', 1], ['golangci.yaml', 1], ['logcheck.conf', 3], ['kubelet_test.go', 3], ['kuberuntime_container.go', 1], ['kuberuntime_container_linux.go', 1], ['kuberuntime_container_linux_test.go', 1], ['kuberuntime_container_unsupported.go', 1], ['kuberuntime_container_windows.go', 1], ['policy.go', 1], ['policy_test.go', 1], ['attach_detach_controller.go', 2], ['expand_controller.go', 2], ['volume_host.go', 4], ['runonce_test.go', 2], ['csi_attacher.go', 1], ['csi_client.go', 1], ['csi_client_test.go', 1], ['csi_metrics_test.go', 1], ['csi_plugin.go', 1], ['expander.go', 1], ['plugins.go', 1], ['eviction_manager.go', 1], ['eviction_manager_test.go', 1], ['core.go', 1], ['deployment_controller.go', 1], ['rollback.go', 1], ['sync.go', 1], ['deployment_util.go', 1], ['garbagecollector.go', 1], ['garbagecollector_test.go', 1], ['cloud_cidr_allocator.go', 1], ['controller_legacyprovider.go', 1], ['multi_cidr_range_allocator.go', 1], ['range_allocator.go', 1], ['sync_test.go', 1], ['node_lifecycle_controller.go', 2], ['replica_set.go', 1], ['replica_set_test.go', 1], ['replication_controller.go', 1], ['controller_utils.go', 2], ['testvolumespec.go', 1], ['pv_controller_test.go', 1], ['quota_test.go', 1], ['replicationcontroller_test.go', 1], ['batch.go', 1], ['indexed_job_utils.go', 1], ['indexed_job_utils_test.go', 1], ['job_controller.go', 1], ['job_controller_test.go', 1], ['tracking_utils.go', 1], ['tracking_utils_test.go', 1], ['cronjob_test.go', 1], ['job_test.go', 1], ['node_lifecycle_controller_test.go', 1]]"
fazledyn-or,0.0,,0.0,0.0,0.0,,[],[],[],opened_by,"[['options.go', 1], ['nonblockinggrpcserver.go', 1]]"
fedebongio,3.0,2024-10-22T23:26:30Z,1.0,0.0,0.0,2024-10-22T23:26:30Z,"[['api-machinery', 25], ['node', 1], ['storage', 2], ['network', 2]]","[['apiserver', 9], ['code-generation', 6], ['test', 3]]","[['cleanup', 17], ['documentation', 9], ['flake', 1], ['bug', 2], ['feature', 1]]",opened_by,"[['OWNERS', 1]]"
fedebongio,3.0,2024-10-22T23:26:30Z,1.0,0.0,0.0,2024-10-22T23:26:30Z,"[['api-machinery', 25], ['node', 1], ['storage', 2], ['network', 2]]","[['apiserver', 9], ['code-generation', 6], ['test', 3]]","[['cleanup', 17], ['documentation', 9], ['flake', 1], ['bug', 2], ['feature', 1]]",assignee,"[['width.go', 1], ['swagger.json', 8], ['apis__batch__v1_openapi.json', 4], ['types.go', 10], ['zz_generated.openapi.go', 5], ['generated.proto', 10], ['types_swagger_doc_generated.go', 7], ['api__v1_openapi.json', 5], ['OWNERS', 18], ['server.go', 1], ['health.go', 1], ['clientbacked_dryrun.go', 1], ['apis__apps__v1_openapi.json', 4], ['v1.json', 1], ['v1beta1.json', 1], ['register_external.go', 1], ['describe.go', 1], ['README.md', 1], ['controllermanager.go', 1], ['defaults.go', 2], ['apis__autoscaling__v2_openapi.json', 2], ['apis__autoscaling__v2beta1_openapi.json', 2], ['apis__autoscaling__v2beta2_openapi.json', 2], ['apis__batch__v1beta1_openapi.json', 2], ['apis__node.k8s.io__v1_openapi.json', 1], ['apis__node.k8s.io__v1beta1_openapi.json', 1], ['apis__storage.k8s.io__v1_openapi.json', 1], ['apis__storage.k8s.io__v1alpha1_openapi.json', 1], ['apis__storage.k8s.io__v1beta1_openapi.json', 1], ['quantity.go', 1], ['args.go', 2], ['main.go', 1], ['flags.go', 1], ['cloud_cidr_allocator_test.go', 1], ['dispatcher.go', 1], ['matcher.go', 1], ['.well-known__openid-configuration_openapi.json', 1], ['api_openapi.json', 1], ['apis__admissionregistration.k8s.io__v1_openapi.json', 1], ['apis__admissionregistration.k8s.io_openapi.json', 1], ['apis__apiextensions.k8s.io__v1_openapi.json', 1], ['apis__apiextensions.k8s.io_openapi.json', 1], ['apis__apps_openapi.json', 1], ['apis__authentication.k8s.io__v1_openapi.json', 1], ['apis__authentication.k8s.io_openapi.json', 1], ['apis__authorization.k8s.io__v1_openapi.json', 1], ['apis__authorization.k8s.io_openapi.json', 1], ['apis__autoscaling__v1_openapi.json', 1], ['apis__autoscaling_openapi.json', 1], ['apis__batch_openapi.json', 1], ['apis__certificates.k8s.io__v1_openapi.json', 1], ['apis__certificates.k8s.io_openapi.json', 1], ['apis__coordination.k8s.io__v1_openapi.json', 1], ['apis__coordination.k8s.io_openapi.json', 1], ['apis__discovery.k8s.io__v1_openapi.json', 1], ['apis__discovery.k8s.io__v1beta1_openapi.json', 1], ['apis__discovery.k8s.io_openapi.json', 1], ['apis__events.k8s.io__v1_openapi.json', 1], ['apis__events.k8s.io__v1beta1_openapi.json', 1], ['interfaces.go', 1], ['controller.go', 1], ['index.go', 1], ['reflector.go', 2], ['unstructured.go', 1], ['fake_shaper.go', 1], ['cacher.go', 1], ['wait_test.go', 1], ['webhook.go', 2]]"
feeltimeQ,0.0,,0.0,0.0,0.0,,"[['cloud-provider', 2]]","[['cloudprovider', 1]]","[['bug', 2]]",opened_by,"[['config.go', 1], ['credentialutil.go', 1]]"
feeltimeQ,0.0,,0.0,0.0,0.0,,"[['cloud-provider', 2]]","[['cloudprovider', 1]]","[['bug', 2]]",assignee,"[['config.go', 1], ['credentialutil.go', 1]]"
feihujiang,0.0,,0.0,0.0,0.0,,,,,,
feiskyer,0.0,,0.0,0.0,0.0,,"[['cloud-provider', 99], ['node', 6], ['windows', 1], ['network', 24], ['instrumentation', 1], ['storage', 12], ['scalability', 1], ['api-machinery', 2], ['release', 1]]","[['cloudprovider', 88], ['kubelet', 5], ['test', 6], ['provider/azure', 20], ['logging', 1], ['provider/gcp', 1], ['apiserver', 3], ['release-eng', 1]]","[['bug', 125], ['cleanup', 14], ['failing-test', 3], ['documentation', 1]]",assignee,"[['azure.go', 12], ['azure_test.go', 15], ['globalflags_providers.go', 1], ['image_gc_manager.go', 1], ['image_gc_manager_test.go', 1], ['cpu_limits.go', 1], ['dns.go', 1], ['host_process.go', 1], ['memory_limits.go', 1], ['reboot_node.go', 1], ['service.go', 1], ['volumes.go', 1], ['go.mod', 2], ['go.sum', 2], ['autorest.go', 1], ['utility.go', 1], ['go_mod_tidy_hack.go', 1], ['validation.go', 1], ['modules.txt', 1], ['helpers_test.go', 1], ['config.go', 1], ['hnsV2.go', 5], ['hns_test.go', 8], ['hns.go', 3], ['proxier.go', 11], ['hnsV1.go', 4], ['azure_metrics.go', 1], ['metrics.go', 2], ['azure_loadbalancer.go', 30], ['azure_standard.go', 16], ['azure_auth_test.go', 1], ['azure_dd_max_disk_count.go', 1], ['azure_common_test.go', 1], ['fake_runtime.go', 1], ['remote_image.go', 1], ['remote_runtime.go', 1], ['remote_runtime_test.go', 1], ['util_unix.go', 1], ['util_unix_test.go', 1], ['util_unsupported.go', 1], ['util_windows.go', 1], ['util_windows_test.go', 1], ['azure_credentials.go', 4], ['azure_credentials_test.go', 4], ['proxier_test.go', 3], ['resource.go', 2], ['loadbalancer.go', 2], ['azure_standard_test.go', 10], ['topology_hints.go', 1], ['azure_routes.go', 10], ['azure_routes_test.go', 10], ['azure_acr_helper.go', 3], ['azure_loadbalancer_test.go', 13], ['azure_disk.go', 4], ['azure_disk_test.go', 4], ['azure_file.go', 4], ['azure_file_test.go', 4], ['azure_managedDiskController.go', 5], ['server_windows.go', 1], ['azure_utils.go', 5], ['azure_utils_test.go', 4], ['azure_fakes.go', 4], ['azure_vmsets.go', 4], ['azure_vmss.go', 21], ['azure_vmss_test.go', 16], ['azure_mock_vmsets.go', 4], ['azure_backoff_test.go', 4], ['azure_blobDiskController_test.go', 4], ['azure_controller_vmss_test.go', 4], ['azure_managedDiskController_test.go', 4], ['azure_vmssvmclient_test.go', 4], ['azure_error.go', 4], ['azure_controller_common.go', 4], ['azure_controller_common_test.go', 4], ['dependencies.yaml', 1], ['configure.sh', 1], ['k8s-node-setup.psm1', 1], ['crictl.go', 1], ['azure_vmss_cache.go', 1]]"
feiskyer,0.0,,0.0,0.0,0.0,,"[['cloud-provider', 99], ['node', 6], ['windows', 1], ['network', 24], ['instrumentation', 1], ['storage', 12], ['scalability', 1], ['api-machinery', 2], ['release', 1]]","[['cloudprovider', 88], ['kubelet', 5], ['test', 6], ['provider/azure', 20], ['logging', 1], ['provider/gcp', 1], ['apiserver', 3], ['release-eng', 1]]","[['bug', 125], ['cleanup', 14], ['failing-test', 3], ['documentation', 1]]",opened_by,"[['azure_instances.go', 5], ['azure_instances_test.go', 5], ['azure_loadbalancer.go', 5], ['azure_loadbalancer_test.go', 5], ['azure_standard.go', 5], ['azure_standard_test.go', 5], ['azure_test.go', 5], ['azure_vmsets.go', 5], ['azure_vmss.go', 5], ['azure_vmss_test.go', 5], ['azure_mock_vmsets.go', 5], ['azure_auth_test.go', 1], ['LICENSE', 1], ['go.mod', 6], ['go.sum', 22], ['azure_storageaccountclient_test.go', 1]]"
fejta,0.0,,0.0,0.0,0.0,,"[['testing', 8], ['windows', 1], ['release', 2], ['api-machinery', 1], ['cloud-provider', 1], ['apps', 1]]","[['test', 6], ['release-eng', 2]]","[['documentation', 2], ['cleanup', 9], ['feature', 2], ['bug', 1], ['flake', 1]]",assignee,"[['README.md', 1], ['fixtures.go', 1], ['OWNERS', 1], ['golang.sh', 1], ['main.go', 1], ['version.sh', 1], ['dependencies.yaml', 1], ['Makefile', 1], ['jig.go', 1], ['cherry_pick_pull.sh', 1], ['protoc.sh', 1], ['update-generated-kms-dockerized.sh', 1], ['update-generated-protobuf-dockerized.sh', 1], ['update-generated-runtime-dockerized.sh', 1], ['local-up-cluster.sh', 1], ['kube_apiserver_test.go', 1], ['server.go', 1], ['watch_restart_test.go', 1], ['watch_timeout_test.go', 1], ['apiserver_test.go', 1], ['apply_test.go', 1], ['concurrency_test.go', 1], ['watchcache_test.go', 1], ['accessreview_test.go', 1], ['auth_test.go', 1], ['bootstraptoken_test.go', 1], ['rbac_test.go', 1], ['svcaccttoken_test.go', 1], ['cronjob_test.go', 1], ['daemonset_test.go', 1], ['util.go', 3], ['dualstack_endpoints_test.go', 1], ['dualstack_test.go', 1], ['endpoints_test.go', 1], ['endpointslicemirroring_test.go', 1], ['evictions_test.go', 1], ['master_utils.go', 1], ['job_test.go', 1], ['synthetic_master_test.go', 1], ['ns_conditions_test.go', 1], ['quota_test.go', 1], ['replicaset_test.go', 1], ['replicationcontroller_test.go', 1], ['loadbalancer_test.go', 1], ['attach_detach_test.go', 1]]"
felipeagger,11.0,2025-02-28T13:48:27Z,4.0,0.0,0.0,2025-02-28T13:48:27Z,[],[],[],opened_by,"[['fake_status_manager.go', 1], ['state.go', 2], ['state_checkpoint.go', 2], ['state_checkpoint_test.go', 2], ['state_mem.go', 2], ['status_manager.go', 1], ['helpers.go', 1], ['helpers_linux.go', 1], ['helpers_linux_test.go', 1], ['helpers_test.go', 1], ['instrumented_services.go', 1], ['kuberuntime_container.go', 1], ['kuberuntime_container_linux.go', 1], ['kuberuntime_container_linux_test.go', 1], ['kuberuntime_container_unsupported.go', 1], ['kuberuntime_container_windows.go', 1], ['kuberuntime_manager.go', 1], ['api.pb.go', 1], ['api.proto', 1], ['services.go', 1], ['fake_runtime_service.go', 1], ['fake_runtime.go', 1], ['remote_runtime.go', 1], ['proxy_runtime_service.go', 1], ['authz.go', 2]]"
feloy,0.0,,0.0,0.0,0.0,,"[['scheduling', 1]]",[],"[['bug', 1]]",opened_by,"[['discovery_client.go', 1]]"
feloy,0.0,,0.0,0.0,0.0,,"[['scheduling', 1]]",[],"[['bug', 1]]",assignee,"[['taint_manager.go', 1], ['taint_manager_test.go', 1]]"
fenggw-fnst,0.0,,0.0,0.0,0.0,,[],[],[],opened_by,"[['client_builder.go', 1]]"
fengshunli,1.0,2024-07-19T19:40:40Z,3.0,0.0,0.0,2024-07-19T19:40:40Z,[],[],[],opened_by,"[['README.md', 1], ['LICENSE', 3], ['go.mod', 8], ['go.sum', 8], ['go.work.sum', 1], ['update-vendor-licenses.sh', 1], ['tokens_controller_test.go', 1], ['storage_test.go', 1], ['claims.go', 1], ['claims_test.go', 1], ['jwt.go', 1], ['jwt_test.go', 1], ['legacy.go', 1], ['openidmetadata.go', 1], ['openidmetadata_test.go', 1], ['oidc.go', 1], ['oidc_test.go', 1]]"
fengxsong,0.0,,0.0,0.0,0.0,,[],[],[],opened_by,"[['initsystem_unix.go', 1]]"
fengzixu,0.0,,0.0,0.0,0.0,,"[['storage', 3], ['scheduling', 1]]","[['test', 1], ['kubelet', 1]]","[['feature', 4]]",opened_by,"[['csi_mock_volume.go', 1], ['volume_metrics.go', 1], ['volume_stats.go', 2], ['volume_stats_test.go', 2], ['metrics.go', 2], ['volume_stat_calculator.go', 2], ['volume_stat_calculator_test.go', 2], ['types.go', 2], ['summary_test.go', 3]]"
fengzixu,0.0,,0.0,0.0,0.0,,"[['storage', 3], ['scheduling', 1]]","[['test', 1], ['kubelet', 1]]","[['feature', 4]]",assignee,"[['volume_stats.go', 1], ['volume_stats_test.go', 1], ['metrics.go', 1], ['volume_stat_calculator.go', 1], ['volume_stat_calculator_test.go', 1], ['types.go', 1], ['summary_test.go', 1]]"
fenngwd,0.0,,0.0,0.0,0.0,,"[['api-machinery', 1], ['network', 1]]",[],"[['bug', 2]]",unknown,[]
ffromani,30.0,2025-05-06T15:50:01Z,22.0,5.0,0.0,2025-05-06T15:50:01Z,"[['node', 164], ['testing', 1], ['api-machinery', 1], ['scheduling', 1], ['storage', 2]]","[['test', 75], ['kubelet', 67], ['release-eng', 1]]","[['flake', 10], ['cleanup', 46], ['failing-test', 19], ['bug', 57], ['feature', 28], ['api-change', 6], ['documentation', 3]]",assignee,"[['pod_resize.go', 2], ['util_test.go', 1], ['kube_features.go', 13], ['versioned_feature_list.yaml', 5], ['kubelet.go', 10], ['cpu_manager_test.go', 12], ['policy_static.go', 21], ['metrics.go', 6], ['cpu_manager_metrics_test.go', 3], ['resource_metrics_test.go', 3], ['remote.go', 1], ['eviction_test.go', 2], ['pods.go', 2], ['policy_options.go', 9], ['policy_options_test.go', 8], ['policy_static_test.go', 10], ['topology_manager_test.go', 12], ['validation_test.go', 2], ['actual_state_of_world.go', 1], ['actual_state_of_world_test.go', 1], ['operation_generator.go', 1], ['plugin_manager.go', 3], ['README.md', 4], ['example_plugin.go', 1], ['monitor.go', 1], ['plugin_watcher.go', 2], ['plugin_watcher_test.go', 1], ['draplugin.go', 1], ['noderegistrar.go', 1], ['nonblockinggrpcserver.go', 1], ['kubeletplugin.go', 1], ['dra_test.go', 1], ['manager.go', 21], ['client.go', 5], ['handler.go', 2], ['server.go', 11], ['topology_hints.go', 4], ['memory_manager.go', 5], ['state_checkpoint.go', 4], ['state_mem.go', 1], ['container_manager.go', 9], ['container_manager_linux.go', 14], ['container_manager_windows.go', 9], ['internal_container_lifecycle_windows.go', 2], ['internal_container_lifecycle_windows_test.go', 1], ['policy_best_effort.go', 2], ['cpu_topology.go', 2], ['versioned_kube_features.go', 4], ['container_manager_stub.go', 5], ['types.go', 18], ['fake_container_manager.go', 5], ['server_test.go', 1], ['watchdog_linux.go', 1], ['watchdog_unsupported.go', 1], ['device_plugin_test.go', 9], ['cpu_manager.go', 8], ['fake_cpu_manager.go', 4], ['policy.go', 5], ['policy_none.go', 2], ['policy_none_test.go', 1], ['topology_hints_test.go', 6], ['endpoint.go', 4], ['endpoint_test.go', 3], ['manager_test.go', 13], ['fake_memory_manager.go', 2], ['memory_manager_test.go', 7], ['fake_topology_manager.go', 2], ['fake_topology_manager_test.go', 2], ['policy_test.go', 10], ['scope.go', 3], ['scope_container.go', 5], ['pod_container_manager_linux.go', 2], ['mock_container_manager.go', 1], ['fake_kuberuntime_manager.go', 1], ['kuberuntime_container_linux.go', 3], ['kuberuntime_container_linux_test.go', 4], ['kuberuntime_manager.go', 1], ['kuberuntime_manager_test.go', 2], ['kuberuntime_sandbox_linux.go', 1], ['kubelet_config_dir_test.go', 1], ['runtimeclass.go', 1], ['helpers.go', 2], ['helpers_unsupported.go', 1], ['api.go', 2], ['device_plugin_failures_test.go', 2], ['hugepages_test.go', 3], ['cpu_assignment.go', 9], ['cpu_assignment_test.go', 8], ['topology.go', 3], ['topology_test.go', 4], ['node_container_manager_test.go', 2], ['kuberuntime_container.go', 1], ['device_plugin_failures_pod_status_test.go', 1], ['server_v1_test.go', 5], ['checksum.go', 1], ['errors.go', 1], ['checkpoint.go', 2], ['state_checkpoint_test.go', 3], ['pod_resize_test.go', 2], ['container_lifecycle_test.go', 2], ['pids_test.go', 1], ['pod_conditions_test.go', 1], ['quota_lsci_test.go', 1], ['swap_test.go', 2], ['util.go', 2], ['test_context.go', 2], ['cgroup_manager_linux.go', 2], ['node_container_manager_linux.go', 1], ['node_container_manager_linux_test.go', 1], ['device-plugin.go', 1], ['summary_sys_containers.go', 1], ['cadvisor_stats_provider.go', 1], ['helper.go', 1], ['provider.go', 1], ['state.go', 1], ['topology_manager.go', 8], ['eviction_manager.go', 1], ['mount_rro_linux_test.go', 1], ['pod_ips.go', 1], ['cpu_manager_others.go', 1], ['cpu_manager_windows.go', 1], ['cpu_topology_test.go', 1], ['perfcounter_nodestats_windows.go', 1], ['swap_util.go', 1], ['scope_container_test.go', 1], ['scope_pod.go', 4], ['scope_pod_test.go', 1], ['horizontal.go', 1], ['conversion_test.go', 1], ['selector_test.go', 1], ['status_manager.go', 1], ['status_manager_test.go', 1], ['ginkgologger.go', 1], ['e2e_node_suite_test.go', 2], ['api.pb.go', 4], ['api.proto', 4], ['options.go', 2], ['topology_manager_metrics_test.go', 6], ['podresources_test.go', 12], ['helpers_test.go', 3], ['remote_image.go', 1], ['remote_image_test.go', 1], ['remote_runtime.go', 1], ['remote_runtime_test.go', 1], ['memory_manager_metrics_test.go', 1], ['device_manager_test.go', 7], ['ratelimit.go', 1], ['constants.go', 2], ['server_v1.go', 5], ['doc.go', 3], ['fake_runtime.go', 1], ['image_gc_manager.go', 1], ['image_gc_manager_test.go', 1], ['density_test.go', 1], ['kuberuntime_sandbox_linux_test.go', 3], ['pod_devices.go', 2], ['pod_devices_test.go', 1], ['claiminfo.go', 3], ['cdi.go', 1], ['cdi_test.go', 1], ['embed.go', 3], ['sample-device-plugin-control-registration.yaml', 3], ['sample-device-plugin.yaml', 3], ['image_list.go', 7], ['util_sampledevice.go', 3], ['VERSION', 4], ['sampledeviceplugin.go', 4], ['plugins_providers.go', 2], ['kubelet_test.go', 2], ['utils.go', 1], ['binder.go', 1], ['csi_plugin.go', 1], ['plugin_manager_test.go', 2], ['OWNERS', 2], ['attacher.go', 1], ['attacher_test.go', 1], ['gce_pd.go', 1], ['gce_pd_block.go', 1], ['gce_pd_block_test.go', 1], ['gce_pd_test.go', 1], ['gce_util.go', 1], ['gce_util_test.go', 1], ['operation_generator_test.go', 1], ['fake_pod_container_manager.go', 1], ['helpers_linux_test.go', 1], ['internal_container_lifecycle_linux.go', 1], ['pod_container_manager_stub.go', 1], ['cri_stats_provider.go', 1], ['cri_stats_provider_linux.go', 1], ['cri_stats_provider_others.go', 1], ['cri_stats_provider_windows.go', 1], ['scope_none.go', 1], ['node_lifecycle_controller_test.go', 1], ['reconciler_test.go', 1], ['cri_stats_provider_windows_test.go', 1], ['zz_generated.openapi.go', 2], ['validation.go', 1], ['internal_container_lifecycle.go', 1], ['server_v1alpha1.go', 1], ['server_v1alpha1_test.go', 1], ['provider_mock.go', 2], ['node_shutdown_linux_test.go', 2], ['listener_unix.go', 1], ['listener_windows.go', 1], ['fuzzer.go', 1], ['zz_generated.conversion.go', 1], ['zz_generated.deepcopy.go', 2], ['bitmask.go', 1], ['bitmask_test.go', 1], ['numa_info.go', 1], ['numa_info_test.go', 1], ['policy_best_effort_test.go', 2], ['policy_restricted.go', 1], ['policy_restricted_test.go', 2], ['policy_single_numa_node.go', 1], ['policy_single_numa_node_test.go', 2], ['config.go', 1], ['go.mod', 2], ['rules.yaml', 1], ['PULL_REQUEST_TEMPLATE.md', 1], ['CONTRIBUTING.md', 1], ['LICENSE', 1], ['SECURITY_CONTACTS', 1], ['code-of-conduct.md', 1], ['go.sum', 1], ['boilerplate.go.txt', 1], ['tools.go', 1], ['update-codegen.sh', 1], ['verify-codegen.sh', 1], ['cr-instance-example.yaml', 1], ['crd.yaml', 1], ['noderesourcetopology-api', 1], ['modules.txt', 1], ['pod_container_manager_linux_test.go', 1], ['restart_test.go', 1], ['stub.go', 1], ['cgroup_manager_linux_test.go', 1], ['container_manager_linux_test.go', 1], ['container_manager_test.go', 1], ['cpu_manager_mock.go', 1], ['devicemanager_mock.go', 1], ['memory_manager_mock.go', 1], ['qos_container_manager_linux.go', 2], ['cgroupmanager_mock.go', 1], ['qos_container_manager_mock_linux.go', 1], ['scope_test.go', 1], ['critical_pod_test.go', 2], ['framework.go', 1], ['memory_utils.go', 1], ['.staticcheck_failures', 1], ['cpuset.go', 1], ['cpuset_test.go', 1], ['kubevirt-kvm-ds.yaml', 1], ['util_kubevirt.go', 1], ['cgroup_manager_unsupported.go', 1], ['run_remote.go', 1]]"
